2,0.000003,0.000003,0.000003
3,0.000004,0.000004,0.000004
4,0.000005,0.000005,0.000005
5,0.000008,0.000013,0.000013
6,0.000010,0.000011,0.000011
7,0.000010,0.000019,0.000019
8,0.000013,0.000019,0.000019
